616.26	93.58	68963.4667	633.8	7440.66667	581500	16.43	49520	690.952	34707.3333	19.2823333	253.5	1372.83467	4.461	707.35	Мускат	Анапская
673.66	101.7	68833.4667	652.3	7687.66667	619000	17.24	53100	722.652	36467.3333	24.3623333	273.6	1429.83467	4.211	618.95	Мускат	Анапская
659.46	113.5	69233.4667	657.4	7721.66667	614300	17.24	52080	727.252	36897.3333	23.3223333	292.5	1434.83467	5.233	590.95	Мускат	Анапская
702.56	100.5	69513.4667	665.7	7922.66667	616400	17.29	53360	734.752	36607.3333	29.1723333	272.9	1440.83467	4.428	583.15	Мускат	Анапская
772.36	100.9	69543.4667	658.4	8109.66667	601800	17	51200	725.452	35777.3333	45.2323333	274.9	1411.83467	6.837	643.75	Мускат	Анапская
677.26	98.99	69123.4667	669.4	7676.66667	628700	16.97	54000	720.852	37007.3333	29.9623333	271.7	1412.83467	6.137	694.45	Мускат	Анапская
623.06	114.5	65463.4667	624.9	7342.66667	579600	16.21	49620	685.152	34787.3333	22.1523333	259.2	1362.83467	3.035	563.05	Мускат	Анапская
1619.9453	164.571291	70789.916	29.2471241	4042.62295	794366.374	21.5970962	67556.7179	786.597347	40582.0106	27.946346	507.06216	731.974797	17.0434783	708.801799	Мускат	Южно-предгорная
1920.78531	186.295761	83394.958	47.2473295	4696.72131	878220.502	22.4137931	74440.0131	906.33699	46164.0212	27.8214616	586.340744	842.837773	18.3768116	731.60938	Мускат	Южно-предгорная
1056.45161	89.1568981	68911.1289	58.2806859	3758.06452	887730.813	12.8411043	91426.7021	1126.81294	52908.2047	44.9591281	763.517875	611.496219	16.7288379	513.086026	Мускат	Южно-предгорная
1726.58943	136.000923	69521.5311	51.9509982	3255.31915	749245.621	22.9087452	66253.9358	903.802497	45602.8939	32.3134328	612.212302	880.338078	17.2897196	758.698678	Мускат	Южно-предгорная
1955.9077	152.813653	79712.9187	61.5018149	3768.23708	819811.972	21.9771863	73231.65	1024.87703	51824.7588	29.119403	706.899802	998.220641	15.447263	645.615866	Мускат	Южно-предгорная
8109.91957	76.8219557	81913.8756	1174.22868	5250	1187306.87	10.7984791	89768.1456	1465.90049	71768.4887	148.791045	701.889881	1005.33808	22.870494	956.506611	Мускат	Черноморская
